1343136646000;6451.48;
1343136647000;6451.53;
1343136648000;6451.29;
1343136649000;6451.08;
1343136650000;6451.08;
1343136651000;6451.08;
1343136652000;6451.04;
1343136653000;6450.8;
1343136654000;6450.8;
1343136655000;6450.8;
1343136656000;6450.95;
1343136657000;6450.7;
1343136658000;6450.7;
1343136659000;6450.7;
1343136660000;6450.75;
1343136661000;6451.12;
1343136662000;6450.91;
1343136663000;6451.24;
1343136664000;6451.19;
1343136665000;6451.08;
1343136666000;6451.04;
1343136667000;6451.08;
1343136668000;6451.13;
1343136669000;6451.15;
1343136670000;6451.08;
1343136671000;6451.02;
1343136672000;6451.02;
1343136673000;6451.06;
1343136674000;6451.82;
1343136675000;6451.96;
1343136676000;6452.02;
1343136677000;6452.06;
1343136678000;6452.08;
1343136679000;6451.69;
1343136680000;6451.69;
1343136681000;6451.48;
1343136682000;6451.69;
1343136683000;6451.69;
1343136684000;6451.45;
1343136685000;6451.45;
1343136686000;6451.45;
1343136687000;6451.45;
1343136688000;6451.37;
1343136689000;6450.95;
1343136690000;6450.83;
1343136691000;6450.58;
1343136692000;6450.62;
1343136693000;6450.52;
1343136694000;6450.58;
1343136695000;6450.36;
1343136696000;6450.36;
1343136697000;6450.36;
1343136698000;6450.36;
1343136699000;6450.36;
1343136700000;6450.24;
1343136701000;6450.24;
1343136702000;6450.35;
1343136703000;6450.5;
1343136704000;6450.51;
1343136705000;6450.51;
1343136706000;6450.98;
1343136707000;6451.09;
1343136708000;6450.91;
1343136709000;6450.86;
1343136710000;6450.85;
1343136711000;6450.85;
1343136712000;6450.85;
1343136713000;6450.81;
1343136714000;6450.81;
1343136715000;6450.9;
1343136716000;6450.85;
1343136717000;6450.96;
1343136718000;6450.96;
1343136719000;6450.86;
1343136720000;6450.86;
1343136721000;6450.96;
1343136722000;6451.11;
1343136723000;6451.08;
1343136724000;6450.5;
1343136725000;6451.57;
1343136726000;6451.57;
1343136727000;6451.19;
1343136728000;6450.45;
1343136729000;6450.3;
1343136730000;6450.22;
1343136731000;6449.77;
1343136732000;6449.72;
1343136733000;6449.6;
1343136734000;6449.6;
1343136735000;6449.1;
1343136736000;6449.11;
1343136737000;6449.27;
1343136738000;6448.78;
1343136739000;6448.59;
1343136740000;6447.25;
1343136741000;6447.24;
1343136742000;6447.22;
1343136743000;6447.2;
1343136744000;6447.12;
1343136745000;6447.07;
1343136746000;6446.99;
1343136747000;6447.19;
1343136748000;6447.19;
1343136749000;6447.12;
1343136750000;6447.12;
1343136751000;6447.33;
1343136752000;6447.41;
1343136753000;6447.12;
1343136754000;6447.23;
1343136755000;6447.22;
1343136756000;6447.08;
1343136757000;6447.29;
1343136758000;6447.29;
1343136759000;6446.97;
1343136760000;6446.47;
1343136761000;6446.13;
1343136762000;6446.07;
1343136763000;6446.07;
1343136764000;6446.02;
1343136765000;6445.86;
1343136766000;6445.93;
1343136767000;6445.93;
1343136768000;6445.93;
1343136769000;6445.93;
1343136770000;6445.82;
1343136771000;6445.61;
1343136772000;6445.39;
